Fecha,Nombre,Edad,Genero,Talla,Seccion,Localizacion,Agregar Producto,Iniciar Pago,Compra Confirmada
2024-02-10 23:30:49.658177769,Adam Rodriguez,42,mujer,,,Japon,False,False,False
2024-02-10 23:42:35.774457546,Samantha Brooks,33,mujer,,,China,False,False,False
2024-02-10 23:44:24.182355069,Angela Maldonado,22,mujer,,,Japon,False,False,False
2024-02-10 23:44:28.133343256,Christina Miller,47,mujer,,,China,False,False,False
2024-02-10 23:44:50.536030665,Jeffrey Williams,39,mujer,,,China,False,False,False
2024-02-10 23:45:02.072876995,Glenn Cohen,39,mujer,,,China,False,False,False
2024-02-10 23:45:43.720023710,Michael Ford,23,mujer,,,Japon,False,False,False
2024-02-10 23:46:46.607857468,Ellen Welch,24,hombre,,,China,False,False,False
2024-02-10 23:47:02.361498956,Craig Moore,54,mujer,,,China,False,False,False
2024-02-10 23:48:19.058603279,Francisco Ibarra,32,mujer,42,mujer,Reino Unido,True,False,False
2024-02-10 23:48:29.086585535,Ivan Bruce,32,hombre,,,China,False,False,False
2024-02-11 00:04:12.462153267,Ronald Mendez,18,mujer,,,Japon,False,False,False
2024-02-11 00:04:50.890467061,Michael Matthews,39,mujer,,,Japon,False,False,False
2024-02-11 00:06:43.293674803,Ashley Perez,51,mujer,,,Reino Unido,False,False,False
2024-02-11 00:08:57.994311856,Michael Wade,42,hombre,,,Japon,False,False,False
2024-02-11 00:11:14.724169447,Jessica Davis,30,mujer,,,Japon,False,False,False
2024-02-11 00:15:49.873914155,Edwin Davis,35,mujer,,,China,False,False,False
2024-02-11 00:20:05.472855290,Daniel Mccarthy,39,mujer,,,Japon,False,False,False
2024-02-11 00:22:26.100601560,Justin Pierce,30,mujer,,,China,False,False,False
2024-02-11 00:25:58.455298162,Craig Fox,39,mujer,,,Japon,False,False,False
2024-02-11 00:26:35.300545824,Kathleen Hernandez,34,mujer,,,Reino Unido,False,False,False
2024-02-11 00:27:43.068372530,Amy Griffin,54,hombre,,,Japon,False,False,False
2024-02-11 00:30:20.136122510,Marvin Robinson,38,mujer,,,Japon,False,False,False
2024-02-11 00:32:51.445107524,John Mccormick,52,mujer,,,EEUU,False,False,False
2024-02-11 00:39:42.049125006,Morgan Barron,41,mujer,40,hombre,China,True,False,False
2024-02-11 00:46:33.254321828,Julie Roman,25,mujer,43,hombre,EEUU,True,False,False
2024-02-11 00:51:09.927424105,Nicole Lopez,47,mujer,,,China,False,False,False
2024-02-11 00:56:59.158842255,Angela Jones,38,mujer,,,Japon,False,False,False
2024-02-11 00:59:12.615056214,Michael Ferguson,52,mujer,,,China,False,False,False
2024-02-11 00:59:29.097877368,Adam Kelly,30,mujer,,,China,False,False,False
2024-02-11 01:02:20.379305541,Brian Young,51,mujer,,,EEUU,False,False,False
2024-02-11 01:04:57.607469894,Melissa Bentley DDS,51,mujer,,,China,False,False,False
2024-02-11 01:05:42.444948321,Richard Salinas,52,hombre,,,EEUU,False,False,False
2024-02-11 01:11:06.625860292,Cassandra Hopkins,47,hombre,,,Japon,False,False,False
2024-02-11 01:15:03.902790908,Mr. Gregory Greene,43,mujer,,,China,False,False,False
2024-02-11 01:18:58.382573437,Grant Little,20,hombre,,,Reino Unido,False,False,False
2024-02-11 01:22:47.689993324,Angela Sellers,43,mujer,,,Japon,False,False,False
2024-02-11 01:25:24.997090553,Manuel Bass,43,mujer,,,Japon,False,False,False
2024-02-11 01:26:16.067163511,Amanda Everett,46,hombre,,,EEUU,False,False,False
2024-02-11 01:26:32.884680153,Michelle Singh,38,mujer,,,Reino Unido,False,False,False
2024-02-11 01:26:55.867648166,Megan Santiago,42,mujer,,,China,False,False,False
2024-02-11 01:27:07.095446838,Dr. Scott Watson DDS,48,mujer,,,China,False,False,False
2024-02-11 01:27:52.202612916,Samantha Jones,33,mujer,,,Japon,False,False,False
2024-02-11 01:30:58.506367394,Christopher Kramer,37,hombre,,,Japon,False,False,False
2024-02-11 01:33:14.468328372,Shaun Murray,44,mujer,,,China,False,False,False
2024-02-11 01:38:07.293437855,Daniel Leonard,17,hombre,,,China,False,False,False
2024-02-11 01:42:14.670331724,Derrick Parker,27,mujer,,,Japon,False,False,False
2024-02-11 01:45:59.656747685,Matthew Butler,30,hombre,,,China,False,False,False
2024-02-11 01:48:05.233573834,Katie Blankenship,23,mujer,,,Japon,False,False,False
2024-02-11 01:49:09.555553750,Mark Ellis,54,mujer,,,China,False,False,False
2024-02-11 01:49:43.592380085,Jerome Barnes,27,mujer,,,China,False,False,False
2024-02-11 01:51:14.425506683,Angelica Rivera,47,mujer,,,Japon,False,False,False
2024-02-11 01:59:25.136011258,Jessica Perez,25,hombre,,,Japon,False,False,False
2024-02-11 02:00:40.365483869,Lisa Williams,58,mujer,,,China,False,False,False
2024-02-11 02:01:40.611492343,Mr. Robert Austin MD,43,mujer,,,China,False,False,False
2024-02-11 02:02:03.759418178,Dr. Emily Jenkins,36,mujer,,,China,False,False,False
2024-02-11 02:10:28.663915882,Troy Smith,31,mujer,43,hombre,China,True,False,False
2024-02-11 02:10:37.107700103,Luke Willis,56,mujer,,,China,False,False,False
2024-02-11 02:12:48.659422471,Roy Brown,55,mujer,,,Japon,False,False,False
2024-02-11 02:13:23.901628266,John Esparza,33,mujer,,,Japon,False,False,False
2024-02-11 02:16:21.261711814,Ryan Green,33,mujer,,,Japon,False,False,False
2024-02-11 02:18:57.929897251,Jeffery Smith,38,hombre,,,Japon,False,False,False
2024-02-11 02:22:38.910582918,Alexander Torres,24,mujer,,,Reino Unido,False,False,False
2024-02-11 02:22:50.544435201,Jeffrey Morton,33,mujer,,,China,False,False,False
2024-02-11 02:23:40.140982002,Dana Bradley,38,hombre,,,Reino Unido,False,False,False
2024-02-11 02:24:04.669790216,Lauren Nolan,40,mujer,,,EEUU,False,False,False
2024-02-11 02:26:41.653803964,Louis Donovan,26,mujer,,,Japon,False,False,False
2024-02-11 02:27:31.510695689,Mr. Joshua Robinson MD,44,hombre,,,Japon,False,False,False
2024-02-11 02:28:30.871893632,Kyle Ingram,33,mujer,,,China,False,False,False
2024-02-11 02:29:24.248912302,James Flores,34,mujer,,,Reino Unido,False,False,False
2024-02-11 02:33:34.290107474,Ann Wood,26,hombre,,,EEUU,False,False,False
2024-02-11 02:34:08.396025565,Makayla Jensen,55,mujer,,,Japon,False,False,False
2024-02-11 02:34:37.119143935,Christina Fields,29,hombre,,,Japon,False,False,False
2024-02-11 02:37:31.984123907,Jonathan Calhoun,56,mujer,,,China,False,False,False
2024-02-11 02:41:55.735628040,Tanya Wright,44,mujer,,,Japon,False,False,False
2024-02-11 02:43:06.275001655,Justin Ayers,32,mujer,,,Japon,False,False,False
2024-02-11 02:43:46.804627094,Summer Brown,40,mujer,,,Japon,False,False,False
2024-02-11 02:49:25.427004768,Robert Cruz,46,hombre,,,China,False,False,False
2024-02-11 02:57:15.177683564,William Nelson,37,mujer,,,Reino Unido,False,False,False
2024-02-11 02:57:21.189095249,Timothy Frazier,50,mujer,,,China,False,False,False
2024-02-11 02:59:20.604959375,Lisa Huynh,28,mujer,,,Japon,False,False,False
2024-02-11 02:59:21.983840175,Donald Cook,37,mujer,,,China,False,False,False
2024-02-11 02:59:49.114747602,Spencer Bender,40,hombre,,,Japon,False,False,False
2024-02-11 03:06:24.640961747,Christopher Welch,41,mujer,,,Japon,False,False,False
2024-02-11 03:11:08.222782173,Claudia Smith,51,mujer,,,EEUU,False,False,False
2024-02-11 03:11:30.310527488,Brian Dominguez,28,mujer,,,Japon,False,False,False
2024-02-11 03:12:17.827660941,Justin Palmer,39,mujer,,,China,False,False,False
2024-02-11 03:12:43.615108229,Miranda Perez,55,mujer,,,EEUU,False,False,False
2024-02-11 03:13:36.809999784,Gloria Caldwell,44,mujer,45,hombre,Japon,True,False,False
2024-02-11 03:15:43.663540148,Patricia Kelley,30,hombre,,,Reino Unido,False,False,False
2024-02-11 03:21:23.424176466,Jonathan Francis,22,mujer,,,EEUU,False,False,False
2024-02-11 03:23:58.323278094,Thomas Cook,48,mujer,,,EEUU,False,False,False
2024-02-11 03:27:39.748575056,Shawn Perez,41,mujer,,,Reino Unido,False,False,False
2024-02-11 03:37:00.480722120,Andrew Lopez MD,48,mujer,40,mujer,EEUU,True,False,False
2024-02-11 03:39:21.056483756,Lynn Deleon,30,hombre,,,China,False,False,False
2024-02-11 03:41:39.242096651,Spencer Flowers,37,mujer,,,China,False,False,False
2024-02-11 03:43:51.557773799,Jessica Campbell,49,mujer,,,China,False,False,False
2024-02-11 03:45:04.485821457,Joshua James,24,mujer,,,China,False,False,False
2024-02-11 03:59:25.337024664,Michelle Baker,34,mujer,,,Japon,False,False,False
2024-02-11 04:07:46.019681811,Jill Orozco,35,hombre,,,Japon,False,False,False
2024-02-11 04:14:21.290071165,Ana Gibson,47,mujer,,,Japon,False,False,False
2024-02-11 04:14:26.163744611,Erica Villarreal,35,mujer,,,Reino Unido,False,False,False
2024-02-11 04:14:34.340758712,Christopher Paul,35,mujer,,,EEUU,False,False,False
2024-02-11 04:25:33.307146120,Savannah Gordon DDS,51,mujer,,,China,False,False,False
2024-02-11 04:25:48.541253499,Phillip Park,35,mujer,,,China,False,False,False
2024-02-11 04:28:09.658203314,Robert Burns,33,mujer,41,hombre,Japon,True,False,False
2024-02-11 04:34:40.571970088,Kelly Thomas,39,mujer,,,China,False,False,False
2024-02-11 04:38:05.416830507,Robert Aguirre,40,mujer,,,Japon,False,False,False
2024-02-11 04:39:57.925073585,Patricia Rubio,48,mujer,38,mujer,Japon,True,False,False
2024-02-11 04:46:18.461693168,Jose Perez,36,mujer,,,Reino Unido,False,False,False
2024-02-11 04:49:20.944948589,Rachel Frost,31,mujer,42,hombre,Japon,True,False,False
2024-02-11 05:00:19.065365381,Corey Smith,36,mujer,,,Japon,False,False,False
2024-02-11 05:02:32.113751187,Jason Brown,26,mujer,,,Japon,False,False,False
2024-02-11 05:03:30.655302330,Deborah Anderson,43,mujer,,,Japon,False,False,False
2024-02-11 05:04:59.539774367,Joshua Cook,31,mujer,,,China,False,False,False
2024-02-11 05:08:47.911448615,Ashley Glover,32,mujer,,,Japon,False,False,False
2024-02-11 05:09:48.769892487,Carlos West,44,mujer,,,Japon,False,False,False
2024-02-11 05:12:19.051635582,Thomas Valenzuela,33,mujer,,,Japon,False,False,False
2024-02-11 05:16:35.366929196,Emma Foster,45,mujer,,,Japon,False,False,False
2024-02-11 05:19:45.935889342,Kelsey Taylor,53,mujer,,,China,False,False,False
2024-02-11 05:20:08.143161312,Misty Morrow,43,mujer,,,China,False,False,False
2024-02-11 05:24:13.781460240,Tyler Potter,24,mujer,,,China,False,False,False
2024-02-11 05:27:51.636056787,John Huff,38,mujer,,,EEUU,False,False,False
2024-02-11 05:29:24.607867123,Tracy King,45,mujer,,,Reino Unido,False,False,False
2024-02-11 05:31:02.445341677,Nancy Travis,34,mujer,,,Japon,False,False,False
2024-02-11 05:31:12.297934065,Nancy Shannon,55,mujer,,,Japon,False,False,False
2024-02-11 05:31:52.482904161,Angel Best,32,mujer,,,Japon,False,False,False
2024-02-11 05:32:04.693294954,Deborah Leach,25,hombre,,,Japon,False,False,False
2024-02-11 05:33:42.242368742,Robert Taylor,44,mujer,,,China,False,False,False
2024-02-11 05:39:32.212773879,Leon Velez,37,mujer,,,Reino Unido,False,False,False
2024-02-11 05:41:33.834627593,Dawn Martin,36,mujer,,,China,False,False,False
2024-02-11 05:44:27.454377280,Jorge Rose,30,mujer,,,China,False,False,False
2024-02-11 05:44:46.026204113,Tammy Gibson,47,mujer,,,China,False,False,False
2024-02-11 05:46:07.167823967,Sylvia Hart,22,mujer,,,Japon,False,False,False
2024-02-11 05:46:14.084847519,Daniel Graham,39,mujer,,,China,False,False,False
2024-02-11 05:47:53.857299879,Miranda Thompson,37,hombre,,,EEUU,False,False,False
2024-02-11 05:50:45.209159177,Dean Calderon,35,mujer,,,China,False,False,False
2024-02-11 05:52:13.749895074,Tasha Carson,44,hombre,,,Japon,False,False,False
2024-02-11 05:54:13.494147089,Jessica Johnson,52,mujer,,,China,False,False,False
2024-02-11 05:55:49.679156509,Kathleen Hernandez,34,mujer,,,Reino Unido,False,False,False
2024-02-11 05:56:36.376867448,Michele Quinn,38,mujer,,,Japon,False,False,False
2024-02-11 05:59:38.619258018,Kim Ross,34,mujer,,,China,False,False,False
2024-02-11 05:59:41.278647746,Katelyn Jimenez,51,mujer,,,EEUU,False,False,False
2024-02-11 06:00:24.015279789,Robert Davis,39,mujer,,,China,False,False,False
2024-02-11 06:02:28.785271782,Melissa Smith,28,mujer,,,EEUU,False,False,False
2024-02-11 06:02:48.620424019,Ashley Salazar,33,mujer,,,China,False,False,False
2024-02-11 06:09:04.352634174,James Lee,45,mujer,,,Japon,False,False,False
2024-02-11 06:09:58.497662303,Carol Moore,33,mujer,,,China,False,False,False
2024-02-11 06:10:53.665699601,Mrs. Virginia Beltran,33,hombre,,,Japon,False,False,False
2024-02-11 06:10:55.703777877,Christopher Perry,43,mujer,,,China,False,False,False
2024-02-11 06:12:21.025620534,Tara Edwards,40,mujer,,,China,False,False,False
2024-02-11 06:13:09.393538201,Wendy Rowe,30,mujer,,,Japon,False,False,False
2024-02-11 06:13:25.942468253,Mark Lucas,42,mujer,,,China,False,False,False
2024-02-11 06:23:37.568471854,Justin Turner,45,mujer,,,Japon,False,False,False
2024-02-11 06:25:48.515947255,Christy Bradshaw,37,mujer,,,EEUU,False,False,False
2024-02-11 06:32:06.492335526,Adam Rodriguez,42,mujer,,,Japon,False,False,False
2024-02-11 06:35:52.718133962,Donald Bowman,40,mujer,,,China,False,False,False
2024-02-11 06:36:17.127245777,Michele Rogers,37,mujer,,,China,False,False,False
2024-02-11 06:44:57.652267253,Carl Cruz,21,mujer,,,Japon,False,False,False
2024-02-11 06:45:18.889345185,Jordan Bryant,35,mujer,42,hombre,Japon,True,False,False
2024-02-11 06:50:22.828663067,Terri Rivera,36,mujer,,,China,False,False,False
2024-02-11 06:52:11.529448582,Alex Branch,40,mujer,,,Japon,False,False,False
2024-02-11 06:55:04.250495504,Sean Lewis,29,hombre,,,Reino Unido,False,False,False
2024-02-11 06:57:11.321172105,Danny Daugherty,27,mujer,,,Japon,False,False,False
2024-02-11 07:06:07.654175842,Dr. Carrie Rowe DDS,36,hombre,,,Japon,False,False,False
2024-02-11 07:07:13.254256136,Christopher Leonard,38,mujer,,,China,False,False,False
2024-02-11 07:08:12.387556857,Kyle Reynolds,22,mujer,,,Japon,False,False,False
2024-02-11 07:10:39.274383882,Sarah Schultz,47,mujer,,,EEUU,False,False,False
2024-02-11 07:16:37.409923994,Kristina Peck,44,mujer,,,China,False,False,False
2024-02-11 07:19:38.458846441,David Dunn,28,mujer,,,Japon,False,False,False
2024-02-11 07:20:17.370683612,Jasmine Holloway,41,mujer,,,EEUU,False,False,False
2024-02-11 07:21:40.976122830,Erica May,49,hombre,,,China,False,False,False
2024-02-11 07:23:09.832101235,Steven Tyler,44,mujer,,,Japon,False,False,False
2024-02-11 07:25:29.919022058,Jasmine Nash,36,mujer,,,China,False,False,False
2024-02-11 07:25:48.675000751,Teresa Lam,45,mujer,,,China,False,False,False
2024-02-11 07:29:04.767390548,Jody Mosley,51,mujer,,,China,False,False,False
2024-02-11 07:41:44.282090056,Charles Gordon,37,hombre,,,China,False,False,False
2024-02-11 07:48:08.645230313,Stacy Snyder,33,hombre,,,EEUU,False,False,False
2024-02-11 07:48:55.249530260,Brittany Sweeney,41,mujer,,,Reino Unido,False,False,False
2024-02-11 07:49:18.781644212,Martha Barton,51,mujer,40,mujer,Japon,True,False,False
2024-02-11 07:51:20.669990945,Denise Neal,20,hombre,,,Japon,False,False,False
2024-02-11 07:53:11.954621132,Jessica Brown,41,mujer,,,China,False,False,False
2024-02-11 07:54:54.820695325,Theresa Thomas,39,mujer,,,China,False,False,False
2024-02-11 07:56:33.727620545,Jason Mcdaniel,39,mujer,,,Japon,False,False,False
2024-02-11 07:58:36.691554050,Dr. Brian Keller Jr.,33,mujer,,,Japon,False,False,False
2024-02-11 08:15:29.526236682,Jennifer Huber,53,mujer,,,Japon,False,False,False
2024-02-11 08:21:30.299785572,Patrick Key,35,hombre,,,Japon,False,False,False
2024-02-11 08:27:08.409926709,Karen Huang,34,mujer,,,China,False,False,False
2024-02-11 08:32:26.727417263,Derrick Parker,27,mujer,,,Japon,False,False,False
2024-02-11 08:34:06.457714191,Denise Wagner,31,mujer,,,China,False,False,False
2024-02-11 08:38:29.740834432,Erica Wilson,41,mujer,,,China,False,False,False
2024-02-11 08:41:42.609395404,Diamond Nelson,49,mujer,,,China,False,False,False
2024-02-11 08:44:31.280365618,Kelly Floyd,31,mujer,,,Japon,False,False,False
2024-02-11 08:45:51.949442317,Samantha Smith,46,mujer,,,Japon,False,False,False
2024-02-11 08:46:11.017818155,Adam Ruiz,39,mujer,,,China,False,False,False
2024-02-11 09:00:02.373028002,Anthony Glenn,44,mujer,,,Japon,False,False,False
2024-02-11 09:02:35.577719561,Margaret Boyer,35,mujer,,,China,False,False,False
2024-02-11 09:05:06.031319350,Karen Olsen,37,mujer,,,China,False,False,False
2024-02-11 09:05:15.714426049,Courtney Turner,46,hombre,42,hombre,Japon,True,False,False
2024-02-11 09:07:58.680335352,Charles Wilson,33,mujer,,,Japon,False,False,False
2024-02-11 09:13:43.388987280,Marilyn Garcia,39,mujer,,,Japon,False,False,False
2024-02-11 09:15:09.380672396,David Johnson,31,hombre,,,Japon,False,False,False
2024-02-11 09:16:55.706351621,Mike Chan,30,mujer,,,China,False,False,False
2024-02-11 09:17:54.533546041,Jessica Campbell,49,mujer,,,China,False,False,False
2024-02-11 09:20:33.934815200,Bruce Huynh,44,hombre,,,Japon,False,False,False
2024-02-11 09:21:42.811683960,Jesus Gonzalez,40,mujer,,,Japon,False,False,False
2024-02-11 09:23:15.834525720,Courtney Kelly,43,mujer,,,Japon,False,False,False
2024-02-11 09:27:09.885985929,William Shaw,32,hombre,,,China,False,False,False
2024-02-11 09:30:39.633189394,Suzanne Brown,35,hombre,,,China,False,False,False
2024-02-11 09:38:35.412014704,Brittany Villa,31,mujer,,,China,False,False,False
2024-02-11 09:39:47.788201971,Deborah Greer,52,mujer,,,Japon,False,False,False
2024-02-11 09:47:51.004878695,Deborah Anderson,43,mujer,,,Japon,False,False,False
2024-02-11 10:04:22.396559439,Heidi Bond,40,mujer,,,Japon,False,False,False
2024-02-11 10:07:58.329736897,Mark Wolfe,40,mujer,,,China,False,False,False
2024-02-11 10:14:16.038233296,George Waters,39,mujer,,,Japon,False,False,False
2024-02-11 10:14:32.392289232,Kellie Ingram,35,mujer,,,EEUU,False,False,False
2024-02-11 10:15:45.920947196,Danielle Poole,22,mujer,,,China,False,False,False
2024-02-11 10:28:20.458314096,James Castro,53,hombre,41,hombre,China,True,False,False
2024-02-11 10:32:19.587641604,Heather Barrera,35,mujer,,,Reino Unido,False,False,False
2024-02-11 10:35:45.155720887,Dawn Harper,35,mujer,,,China,False,False,False
2024-02-11 10:40:09.128057034,Mark Combs,22,mujer,,,Japon,False,False,False
2024-02-11 10:41:37.997497152,Dominique Davenport,41,mujer,,,Japon,False,False,False
2024-02-11 10:42:53.518039941,Sheila Robinson,29,mujer,,,EEUU,False,False,False
2024-02-11 10:49:37.898557195,Mrs. Christina Shaw,32,mujer,,,China,False,False,False
2024-02-11 10:50:42.489508324,Juan Mcdonald,45,mujer,,,China,False,False,False
2024-02-11 11:00:08.422028532,Eric Perez,38,mujer,,,Reino Unido,False,False,False
2024-02-11 11:02:50.519239608,Christopher Rodriguez,27,mujer,,,China,False,False,False
2024-02-11 11:09:23.092767698,Rebekah Duncan,43,mujer,,,Japon,False,False,False
2024-02-11 11:09:57.644986627,Bruce Hood,31,mujer,,,Japon,False,False,False
2024-02-11 11:14:48.034928300,Bryan Price,29,mujer,,,Japon,False,False,False
2024-02-11 11:16:23.530852530,Paul Delgado,36,hombre,41,hombre,China,True,False,False
2024-02-11 11:20:30.522413844,Cheryl Lee,41,hombre,,,China,False,False,False
2024-02-11 11:25:49.933476740,Deborah Lewis,25,mujer,,,China,False,False,False
2024-02-11 11:26:56.999744019,Mario Vincent,34,mujer,,,China,False,False,False
2024-02-11 11:31:13.918275774,Robert Walsh,24,mujer,,,Japon,False,False,False
2024-02-11 11:32:45.732831760,Jonathan Wright,53,mujer,,,EEUU,False,False,False
2024-02-11 11:34:04.037174038,Jessica Kelly,36,mujer,,,Japon,False,False,False
